Step_ID,Track_ID,Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,uh_max_mean,uh_max_max,uh_max_min,uh_max_std,uh_max_mean_dt,uh_max_max_dt,r10cmx_mean,r10cmx_max,r10cmx_min,r10cmx_std,r10cmx_mean_dt,r10cmx_max_dt,wupmax_mean,wupmax_max,wupmax_min,wupmax_std,wupmax_mean_dt,wupmax_max_dt,cqgmax_mean,cqgmax_max,cqgmax_min,cqgmax_std,cqgmax_mean_dt,cqgmax_max_dt,wdnmax_mean,wdnmax_max,wdnmax_min,wdnmax_std,wdnmax_mean_dt,wdnmax_max_dt,mlcape_mean,mlcape_max,mlcape_min,mlcape_std,mlcape_mean_dt,mlcape_max_dt,mlcins_mean,mlcins_max,mlcins_min,mlcins_std,mlcins_mean_dt,mlcins_max_dt,sblcl_mean,sblcl_max,sblcl_min,sblcl_std,sblcl_mean_dt,sblcl_max_dt,srh03_mean,srh03_max,srh03_min,srh03_std,srh03_mean_dt,srh03_max_dt,shr06_mean,shr06_max,shr06_min,shr06_std,shr06_mean_dt,shr06_max_dt,tmp700_mean,tmp700_max,tmp700_min,tmp700_std,tmp700_mean_dt,tmp700_max_dt,tmp500_mean,tmp500_max,tmp500_min,tmp500_std,tmp500_mean_dt,tmp500_max_dt,dewp2m_mean,dewp2m_max,dewp2m_min,dewp2m_std,dewp2m_mean_dt,dewp2m_max_dt,temp2m_mean,temp2m_max,temp2m_min,temp2m_std,temp2m_mean_dt,temp2m_max_dt,sph850_mean,sph850_max,sph850_min,sph850_std,sph850_mean_dt,sph850_max_dt,sph500_mean,sph500_max,sph500_min,sph500_std,sph500_mean_dt,sph500_max_dt,lllr_mean,lllr_max,lllr_min,lllr_std,lllr_mean_dt,lllr_max_dt,lr75_mean,lr75_max,lr75_min,lr75_std,lr75_mean_dt,lr75_max_dt,area,eccentricity,major_axis_length,minor_axis_length,orientation,extent,weighted_moments_hu_0,weighted_moments_hu_1,weighted_moments_hu_2,weighted_moments_hu_3,weighted_moments_hu_4,weighted_moments_hu_5,weighted_moments_hu_6,Hail_Size,Shape,Location,Scale
wrf-s4m9_arw_cqgmax_20140604-0000_28_29_040_00,wrf-s4m9_arw_cqgmax_20140604-0000_28_29_040,2014-06-05 04:00:00,28.00000,4.00000,1.00000,-83.63025,36.95952,9.25218,37.86224,0.00000,8.92984,0.00000,0.00000,48.22698,53.66476,43.90481,2.49739,0.00000,0.00000,7.64208,15.95508,2.25906,3.14233,0.00000,0.00000,22.21245,27.24615,16.40863,2.35945,0.00000,0.00000,-2.44494,-1.25738,-4.09340,0.60519,0.00000,0.00000,259.67410,1213.35303,0.00000,436.49656,0.00000,0.00000,-303.04933,-10.59549,-750.42468,239.72486,0.00000,0.00000,659.69340,1108.98242,464.70612,182.53745,0.00000,0.00000,59.49721,246.30518,-128.48566,85.40595,0.00000,0.00000,0.00268,0.00426,0.00080,0.00079,0.00000,0.00000,8.03742,9.97744,6.19433,0.81740,0.00000,0.00000,-7.08781,-4.36853,-9.52361,1.46512,0.00000,0.00000,66.03918,70.22556,62.86796,1.92429,0.00000,0.00000,67.43322,72.98203,64.34447,2.36948,0.00000,0.00000,11.65086,14.70727,7.84866,2.01673,0.00000,0.00000,4.22064,5.14085,3.35812,0.51912,0.00000,0.00000,-4.49200,-3.60064,-5.84908,0.59743,0.00000,0.00000,-5.60511,-4.24313,-6.97338,0.65164,0.00000,0.00000,105.00000,0.93439,20.28562,7.22669,-0.13628,0.55556,-4.38774,-9.26862,-15.92766,-17.73357,-35.06599,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_28_29_040_01,wrf-s4m9_arw_cqgmax_20140604-0000_28_29_040,2014-06-05 05:00:00,29.00000,5.00000,2.00000,-84.71190,36.80346,17.80527,42.73054,0.00000,10.93388,8.55308,4.86830,48.69199,55.53543,44.45770,2.41199,0.46501,1.87067,10.50402,18.54902,1.28429,3.52882,2.86193,2.59394,23.27104,31.04145,16.92570,2.67779,1.05860,3.79529,-2.52704,-1.23845,-4.23882,0.60598,-0.08210,0.01893,126.14889,1264.94727,0.00000,289.91202,-133.52521,51.59424,-269.87036,-17.17639,-597.77832,156.04735,33.17897,-6.58090,493.92753,739.14264,321.09000,88.14325,-165.76587,-369.83978,53.80155,321.51654,-321.60641,171.52480,-5.69566,75.21136,0.00373,0.00506,0.00234,0.00067,0.00104,0.00080,8.48041,10.33645,7.05557,0.69691,0.44299,0.35902,-6.58336,-4.26928,-8.41136,1.00821,0.50445,0.09925,66.12767,70.37574,63.65727,1.39575,0.08849,0.15018,67.42543,72.74098,64.72151,1.71512,-0.00780,-0.24104,12.85890,14.99885,9.30603,1.48124,1.20804,0.29158,3.86229,5.36243,2.08435,0.95022,-0.35835,0.22158,-4.12883,-3.50587,-5.34027,0.39651,0.36317,0.09477,-5.56618,-4.43726,-6.52165,0.39579,0.03893,-0.19413,166.00000,0.93348,25.14378,9.01728,-0.24518,0.58042,-4.44646,-9.37545,-15.55021,-16.61122,-32.71118,-21.40329,0.00000,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_28_28_041_00,wrf-s4m9_arw_cqgmax_20140604-0000_28_28_041,2014-06-05 04:00:00,28.00000,4.00000,1.00000,-101.73200,41.50520,53.28171,117.06046,8.17190,33.45577,0.00000,0.00000,61.50683,72.36432,49.25357,6.57590,0.00000,0.00000,12.34098,22.38047,4.37975,5.71286,0.00000,0.00000,14.44730,16.30441,12.23406,1.30136,0.00000,0.00000,-3.50355,-2.93483,-4.08780,0.26001,0.00000,0.00000,602.47274,1070.50452,132.28300,224.21936,0.00000,0.00000,-105.18417,-1.52555,-207.07985,69.35067,0.00000,0.00000,2016.03120,2062.83057,1923.94580,40.68384,0.00000,0.00000,218.50392,423.30865,82.38843,94.83679,0.00000,0.00000,0.00512,0.00783,0.00143,0.00219,0.00000,0.00000,8.01050,9.42638,6.52113,0.95072,0.00000,0.00000,-11.17204,-7.73636,-12.36602,1.25672,0.00000,0.00000,57.15045,58.54242,56.33856,0.58905,0.00000,0.00000,69.41078,69.96600,68.93005,0.24948,0.00000,0.00000,10.74833,11.27829,9.94932,0.40495,0.00000,0.00000,2.94284,3.97830,2.60970,0.36448,0.00000,0.00000,-6.77451,-6.39261,-7.24230,0.27685,0.00000,0.00000,-7.17705,-5.44906,-8.09193,0.77660,0.00000,0.00000,21.00000,0.82288,6.82018,3.87531,0.51697,0.70000,-4.38067,-10.08311,-17.49377,-19.81649,0.00000,0.00000,0.00000,44.21094,0.91848,9.13730,11.96133
wrf-s4m9_arw_cqgmax_20140604-0000_28_28_042_00,wrf-s4m9_arw_cqgmax_20140604-0000_28_28_042,2014-06-05 04:00:00,28.00000,4.00000,1.00000,-99.03779,50.00751,3.24476,12.15980,0.00000,3.85437,0.00000,0.00000,48.86504,55.03373,44.22483,3.23908,0.00000,0.00000,7.16286,13.67774,2.16033,3.33699,0.00000,0.00000,17.91788,20.56919,14.15021,1.81391,0.00000,0.00000,-2.53169,-1.43378,-3.56348,0.50153,0.00000,0.00000,93.23536,132.09703,39.76955,25.56958,0.00000,0.00000,-121.07953,-69.29388,-162.53752,18.47987,0.00000,0.00000,1616.92460,1792.44849,1362.25940,129.38262,0.00000,0.00000,303.78559,417.57120,145.04958,86.62520,0.00000,0.00000,0.00294,0.00346,0.00222,0.00036,0.00000,0.00000,2.17399,3.48101,1.18999,0.63797,0.00000,0.00000,-15.19196,-14.36387,-16.14089,0.38825,0.00000,0.00000,53.67756,57.66972,51.22058,2.00885,0.00000,0.00000,66.98483,69.16779,62.86488,2.14961,0.00000,0.00000,8.19732,8.60227,6.73324,0.41642,0.00000,0.00000,1.01783,2.19757,0.12567,0.85617,0.00000,0.00000,-6.37471,-5.50224,-6.95328,0.44218,0.00000,0.00000,-6.61222,-6.23844,-7.24926,0.26799,0.00000,0.00000,21.00000,0.87870,7.45316,3.55796,-0.79386,0.58333,-4.48337,-9.81166,-17.83445,-19.72348,-38.53490,-24.63437,0.00000,39.90332,1.37989,6.51426,6.47687
wrf-s4m9_arw_cqgmax_20140604-0000_29_29_043_00,wrf-s4m9_arw_cqgmax_20140604-0000_29_29_043,2014-06-05 05:00:00,29.00000,5.00000,1.00000,-88.27090,36.83393,11.88955,38.40000,0.00000,11.02694,0.00000,0.00000,53.62945,62.95001,43.46280,3.96726,0.00000,0.00000,14.70937,28.41048,1.45541,8.35513,0.00000,0.00000,18.43955,23.99244,12.87281,2.48703,0.00000,0.00000,-3.99708,-2.01064,-7.86780,1.20002,0.00000,0.00000,1340.71378,2207.78638,96.24927,684.40987,0.00000,0.00000,-71.33589,-7.01177,-230.78917,47.61181,0.00000,0.00000,489.23726,787.69843,260.46161,137.02526,0.00000,0.00000,116.76571,277.23087,-56.78759,85.93600,0.00000,0.00000,0.00372,0.00551,0.00176,0.00079,0.00000,0.00000,9.59228,11.94288,7.00697,1.12741,0.00000,0.00000,-7.43211,-2.65560,-9.16685,1.17592,0.00000,0.00000,73.73044,75.69707,72.20711,0.70552,0.00000,0.00000,76.72788,81.64787,72.93797,1.55803,0.00000,0.00000,13.84766,15.98367,9.25629,1.96011,0.00000,0.00000,3.58130,5.97683,2.40912,0.80073,0.00000,0.00000,-5.11342,-4.16488,-6.12745,0.43721,0.00000,0.00000,-6.28838,-4.94334,-7.47844,0.60398,0.00000,0.00000,103.00000,0.87452,16.58683,8.04440,0.01408,0.75735,-4.53091,-10.00609,-16.93442,-19.68088,-38.41302,-25.37285,0.00000,28.51270,1.49364,6.38438,5.21776
wrf-s4m9_arw_cqgmax_20140604-0000_29_29_044_00,wrf-s4m9_arw_cqgmax_20140604-0000_29_29_044,2014-06-05 05:00:00,29.00000,5.00000,1.00000,-90.04128,37.03097,8.98531,42.15328,0.00000,10.29330,0.00000,0.00000,53.84590,64.68506,41.68116,4.83705,0.00000,0.00000,12.71718,29.75478,0.57233,9.44487,0.00000,0.00000,17.53418,22.22347,13.04629,1.97522,0.00000,0.00000,-3.44514,-1.46844,-5.81608,1.09809,0.00000,0.00000,1868.80408,2510.66406,759.03339,482.71917,0.00000,0.00000,-57.55169,-12.78382,-220.01791,39.04142,0.00000,0.00000,446.56973,759.24506,256.50110,143.54828,0.00000,0.00000,102.72369,210.56216,-40.33556,52.83603,0.00000,0.00000,0.00427,0.00529,0.00219,0.00064,0.00000,0.00000,10.15227,11.70132,8.82155,0.68061,0.00000,0.00000,-7.59753,-3.82908,-9.04470,0.96384,0.00000,0.00000,74.26957,75.30102,73.60682,0.33360,0.00000,0.00000,77.21023,80.89114,74.95770,1.71654,0.00000,0.00000,14.51106,15.75537,10.90540,1.16071,0.00000,0.00000,3.12757,5.52995,1.92826,0.78406,0.00000,0.00000,-5.00435,-4.15445,-5.78689,0.42386,0.00000,0.00000,-6.54027,-5.20185,-7.13800,0.36014,0.00000,0.00000,104.00000,0.94225,20.00091,6.69833,0.36658,0.57778,-4.17701,-8.78374,-17.64540,-20.30452,0.00000,0.00000,-41.97279,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_29_30_045_00,wrf-s4m9_arw_cqgmax_20140604-0000_29_30_045,2014-06-05 05:00:00,29.00000,5.00000,1.00000,-82.96214,36.47643,11.87557,29.77094,0.56582,7.66615,0.00000,0.00000,49.19667,56.78484,44.03724,3.86653,0.00000,0.00000,9.60142,17.85819,3.00749,3.32478,0.00000,0.00000,19.14442,25.83554,14.59571,2.10732,0.00000,0.00000,-2.31452,-1.38916,-4.02030,0.44196,0.00000,0.00000,767.10900,1437.89954,0.00000,539.13155,0.00000,0.00000,-194.14875,-8.61058,-838.62836,286.02097,0.00000,0.00000,898.36349,1113.02173,654.72784,66.19836,0.00000,0.00000,107.60868,242.98242,-323.86920,137.32206,0.00000,0.00000,0.00340,0.00447,0.00192,0.00053,0.00000,0.00000,7.49342,9.52429,6.47713,0.59655,0.00000,0.00000,-8.40175,-4.31195,-9.17707,0.94261,0.00000,0.00000,65.83758,69.02739,59.89335,2.62540,0.00000,0.00000,69.61427,73.22559,63.30659,2.74573,0.00000,0.00000,12.64426,14.57023,7.68220,1.79227,0.00000,0.00000,3.29421,5.33561,2.36356,0.69399,0.00000,0.00000,-5.07134,-3.57106,-5.92748,0.64155,0.00000,0.00000,-5.90300,-4.57923,-6.55825,0.36207,0.00000,0.00000,101.00000,0.77538,14.38825,9.08605,0.42181,0.65584,-4.67905,-10.90395,-17.48887,-21.38715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_29_30_045_01,wrf-s4m9_arw_cqgmax_20140604-0000_29_30_045,2014-06-05 06:00:00,30.00000,6.00000,2.00000,-82.56805,36.19126,6.89896,27.47989,0.00000,7.87235,-4.97661,-2.29106,46.92114,54.89361,42.41056,3.36594,-2.27553,-1.89123,5.93173,16.12441,1.80982,3.19361,-3.66969,-1.73378,16.72274,22.77129,13.04561,2.26345,-2.42167,-3.06425,-2.11716,-0.83623,-3.64919,0.53665,0.19736,0.55293,338.60013,1142.73157,0.00000,428.09979,-428.50887,-295.16797,-367.73060,-0.17926,-912.17249,341.53092,-173.58185,8.43132,958.40849,1348.58032,535.75781,264.73031,60.04500,235.55859,71.15395,245.92671,-98.03580,82.90310,-36.45473,2.94429,0.00292,0.00426,0.00127,0.00071,-0.00048,-0.00021,7.19435,8.94593,5.28633,0.79195,-0.29907,-0.57836,-7.77131,-5.58854,-9.58882,1.05489,0.63044,-1.27659,63.15227,67.15224,59.56409,2.37940,-2.68531,-1.87515,66.45907,72.61591,61.83997,3.28540,-3.15519,-0.60969,11.21274,14.36150,8.20753,2.07826,-1.43151,-0.20873,3.73192,4.79459,2.44370,0.65151,0.43771,-0.54101,-4.93883,-3.44097,-6.23374,0.85327,0.13251,0.13009,-5.55703,-4.27076,-6.88415,0.51953,0.34597,0.30847,109.00000,0.79693,15.72627,9.49975,1.00559,0.59890,-4.45514,-10.39444,-14.70058,-17.26682,-34.76437,-26.06159,0.00000,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_29_29_046_00,wrf-s4m9_arw_cqgmax_20140604-0000_29_29_046,2014-06-05 05:00:00,29.00000,5.00000,1.00000,-81.33459,36.55703,1.81063,9.79574,0.00000,2.67910,0.00000,0.00000,45.28700,49.07922,43.53466,1.13224,0.00000,0.00000,4.07748,6.42332,1.13715,1.24064,0.00000,0.00000,15.61575,19.22094,12.67670,1.89854,0.00000,0.00000,-1.92649,-1.12563,-2.57165,0.34711,0.00000,0.00000,0.26396,2.12117,0.00000,0.52644,0.00000,0.00000,-452.95324,-379.17795,-546.88409,42.13311,0.00000,0.00000,1323.97911,1559.42627,1221.17285,82.48267,0.00000,0.00000,-2.57167,75.55246,-92.77081,49.41702,0.00000,0.00000,0.00279,0.00347,0.00215,0.00034,0.00000,0.00000,7.12398,8.17155,6.14271,0.58033,0.00000,0.00000,-7.39412,-6.30276,-8.30969,0.59262,0.00000,0.00000,59.10218,60.66855,57.59353,0.67139,0.00000,0.00000,62.17672,63.79559,60.04540,0.84137,0.00000,0.00000,9.71669,10.55306,8.07798,0.72944,0.00000,0.00000,4.08962,4.50359,3.51686,0.23577,0.00000,0.00000,-4.59732,-4.41290,-4.85731,0.12087,0.00000,0.00000,-5.38787,-4.73243,-5.91863,0.32712,0.00000,0.00000,31.00000,0.80688,8.30330,4.90492,0.04308,0.68889,-4.44158,-10.21903,-15.56884,-19.46802,0.00000,0.00000,-37.08252,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_29_30_047_00,wrf-s4m9_arw_cqgmax_20140604-0000_29_30_047,2014-06-05 05:00:00,29.00000,5.00000,1.00000,-103.12005,42.41281,7.37325,21.94454,0.00000,7.94585,0.00000,0.00000,47.62334,49.54276,44.52243,1.00120,0.00000,0.00000,7.20009,14.45458,0.96693,4.78548,0.00000,0.00000,16.72620,20.61955,13.86786,1.80455,0.00000,0.00000,-2.47866,-1.39098,-3.56911,0.57239,0.00000,0.00000,130.95477,241.22670,51.89691,55.73707,0.00000,0.00000,-324.27343,-286.99976,-354.08743,17.01214,0.00000,0.00000,1951.90262,2078.15039,1831.21594,75.96432,0.00000,0.00000,165.77208,237.69435,62.00557,48.26521,0.00000,0.00000,0.00330,0.00436,0.00235,0.00055,0.00000,0.00000,9.38463,9.67565,8.85287,0.22622,0.00000,0.00000,-12.16259,-11.53923,-12.49775,0.23792,0.00000,0.00000,54.35094,56.15449,52.98971,0.96429,0.00000,0.00000,61.36197,61.93137,60.45042,0.37365,0.00000,0.00000,9.19938,10.02738,8.13042,0.56633,0.00000,0.00000,2.11187,2.69388,1.88084,0.18387,0.00000,0.00000,-5.36508,-5.08615,-5.68518,0.15182,0.00000,0.00000,-8.03095,-7.64876,-8.23360,0.15981,0.00000,0.00000,39.00000,0.83836,9.47746,5.16630,0.07830,0.86667,-4.54106,-10.31203,-20.21829,-19.79065,-39.81009,-24.95276,0.00000,31.93652,1.56775,5.93223,6.10430
wrf-s4m9_arw_cqgmax_20140604-0000_29_30_047_01,wrf-s4m9_arw_cqgmax_20140604-0000_29_30_047,2014-06-05 06:00:00,30.00000,6.00000,2.00000,-102.74412,42.43280,6.58662,25.78896,0.00000,7.41193,-0.78663,3.84443,48.48693,51.47044,46.57629,1.10218,0.86359,1.92768,6.50166,16.97621,0.92452,3.95296,-0.69843,2.52164,16.86375,20.84595,12.28443,2.04797,0.13755,0.22640,-2.27047,-1.09923,-3.33944,0.52008,0.20819,0.29175,15.42905,152.39189,0.00000,33.99826,-115.52572,-88.83481,-331.45149,-153.01170,-505.76355,91.39251,-7.17806,133.98805,2107.24037,2404.47656,1617.59900,261.81389,155.33776,326.32617,74.85414,243.86011,-126.55213,92.02347,-90.91794,6.16576,0.00253,0.00441,0.00051,0.00121,-0.00077,0.00006,7.21507,8.59705,5.47552,0.92027,-2.16955,-1.07859,-11.44949,-9.71363,-12.68698,0.60145,0.71311,1.82560,53.84913,57.69730,50.32877,2.38265,-0.50182,1.54281,62.68829,64.40967,60.01964,1.00695,1.32631,2.47829,7.96360,10.31774,5.74109,1.15039,-1.23578,0.29036,2.64086,3.33762,1.85429,0.31234,0.52899,0.64374,-5.64870,-5.02307,-6.12433,0.33233,-0.28362,0.06308,-6.97822,-5.68165,-7.54316,0.39322,1.05273,1.96711,53.00000,0.92971,14.61599,5.38292,0.27691,0.54082,-4.09878,-8.75189,-13.94921,-16.12092,0.00000,0.00000,0.00000,31.93652,1.56775,5.93223,6.10430
wrf-s4m9_arw_cqgmax_20140604-0000_29_29_048_00,wrf-s4m9_arw_cqgmax_20140604-0000_29_29_048,2014-06-05 05:00:00,29.00000,5.00000,1.00000,-102.75251,43.92723,0.69902,5.73088,0.00000,1.35885,0.00000,0.00000,45.13769,46.59407,43.29580,0.81737,0.00000,0.00000,4.46861,8.27774,2.04374,1.55889,0.00000,0.00000,15.13574,19.49338,12.06000,1.83292,0.00000,0.00000,-2.24754,-1.32970,-3.88590,0.54525,0.00000,0.00000,52.84273,243.58540,0.00000,68.86637,0.00000,0.00000,-208.12445,-76.31593,-324.49921,74.45456,0.00000,0.00000,1067.15685,1143.73157,1005.18304,30.42422,0.00000,0.00000,-211.41690,-0.20477,-385.01227,111.71207,0.00000,0.00000,0.00406,0.00595,0.00194,0.00103,0.00000,0.00000,4.94061,6.13197,3.89378,0.63123,0.00000,0.00000,-11.61631,-9.54749,-12.49197,0.65566,0.00000,0.00000,57.37730,58.78066,55.75420,0.79424,0.00000,0.00000,59.53484,61.18013,57.24796,0.95384,0.00000,0.00000,9.50534,11.03398,8.34808,0.80049,0.00000,0.00000,2.56747,3.40168,1.71994,0.38962,0.00000,0.00000,-4.38811,-3.62025,-5.13209,0.41534,0.00000,0.00000,-6.20379,-5.33195,-6.84119,0.28902,0.00000,0.00000,42.00000,0.64253,8.43874,6.46626,-0.48562,0.75000,-4.52830,-11.62988,-16.11760,-21.07892,-39.71929,0.00000,-40.93523,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_29_30_049_00,wrf-s4m9_arw_cqgmax_20140604-0000_29_30_049,2014-06-05 05:00:00,29.00000,5.00000,1.00000,-102.09248,44.14350,9.02351,61.31320,0.00000,16.30402,0.00000,0.00000,49.41633,69.03979,38.69332,5.76556,0.00000,0.00000,6.53073,21.75606,0.93700,6.14064,0.00000,0.00000,16.30919,21.70494,12.13847,2.22874,0.00000,0.00000,-2.85767,-1.05845,-4.96191,0.91726,0.00000,0.00000,745.11408,1358.83655,0.00000,500.03787,0.00000,0.00000,-77.03149,-4.15884,-379.64609,74.56763,0.00000,0.00000,1197.69645,1428.96069,864.52905,188.03186,0.00000,0.00000,236.33896,601.74988,-95.95583,125.78454,0.00000,0.00000,0.00359,0.00593,0.00155,0.00088,0.00000,0.00000,5.00644,7.67448,3.16207,0.75985,0.00000,0.00000,-12.94060,-8.55309,-15.62787,1.94695,0.00000,0.00000,59.54461,62.24772,54.99142,1.75234,0.00000,0.00000,64.30277,67.59235,56.97346,3.28303,0.00000,0.00000,10.99536,11.66361,8.84309,0.50179,0.00000,0.00000,2.36038,3.70450,1.60029,0.48948,0.00000,0.00000,-5.98756,-2.94211,-6.97662,1.06970,0.00000,0.00000,-6.78134,-4.87894,-7.79931,0.75177,0.00000,0.00000,108.00000,0.32288,12.46186,11.79441,-1.56088,0.69231,-4.59644,-14.91041,-15.60651,-20.48532,0.00000,-28.75072,-39.78175,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_29_30_049_01,wrf-s4m9_arw_cqgmax_20140604-0000_29_30_049,2014-06-05 06:00:00,30.00000,6.00000,2.00000,-101.70726,44.02443,4.45528,34.62081,0.00000,8.25580,-4.56823,-26.69239,47.78519,56.66395,43.24769,3.59463,-1.63113,-12.37584,5.48202,20.32574,1.14189,4.78194,-1.04871,-1.43032,17.05310,22.76623,12.07748,2.76664,0.74392,1.06130,-2.44059,-1.19614,-5.77249,0.83481,0.41708,-0.13768,909.13994,1154.04456,529.69727,123.74878,164.02586,-204.79199,-42.56275,-3.77825,-79.41063,16.43637,34.46874,0.38058,1071.24797,1230.57715,889.01331,92.65855,-126.44848,-198.38354,170.00308,288.79379,102.37764,50.11384,-66.33588,-312.95609,0.00334,0.00522,0.00109,0.00090,-0.00025,-0.00071,5.27756,6.70771,3.12421,0.79365,0.27112,-0.96677,-13.18483,-10.71535,-14.85810,1.05266,-0.24423,-2.16226,61.46358,62.46795,60.27606,0.61789,1.91897,0.22022,65.50962,66.97739,62.00163,1.12361,1.20685,-0.61496,10.97260,11.52242,10.38285,0.21431,-0.02276,-0.14119,2.39087,2.91324,2.10094,0.22493,0.03050,-0.79126,-5.88240,-4.74592,-6.63604,0.48330,0.10516,-1.80381,-6.97002,-5.67379,-7.81659,0.55973,-0.18868,-0.79485,68.00000,0.72410,11.34863,7.82713,0.02230,0.77273,-4.66544,-11.42127,-16.37674,-18.95870,-36.62871,-24.85231,0.00000,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_30_30_050_00,wrf-s4m9_arw_cqgmax_20140604-0000_30_30_050,2014-06-05 06:00:00,30.00000,6.00000,1.00000,-89.57240,36.76481,4.63919,29.41460,0.00000,8.70766,0.00000,0.00000,50.28698,59.97380,40.73283,5.47275,0.00000,0.00000,5.85207,29.98486,0.30062,8.08252,0.00000,0.00000,15.32210,17.86224,12.42737,1.27361,0.00000,0.00000,-2.29171,-1.14213,-4.16977,0.84965,0.00000,0.00000,2156.09103,2655.43164,872.32666,378.68921,0.00000,0.00000,-33.33730,-3.74512,-106.26725,23.23199,0.00000,0.00000,478.48790,688.90320,176.49442,175.84811,0.00000,0.00000,76.03534,141.73477,-35.58037,35.49420,0.00000,0.00000,0.00396,0.00580,0.00215,0.00074,0.00000,0.00000,9.76220,11.60149,8.50037,0.73387,0.00000,0.00000,-7.99965,-3.40258,-8.59654,0.87744,0.00000,0.00000,74.13881,74.99917,73.17659,0.46520,0.00000,0.00000,78.93887,81.90721,75.85155,1.64063,0.00000,0.00000,14.64608,15.78352,9.12220,1.39624,0.00000,0.00000,3.13169,5.63999,2.58710,0.61907,0.00000,0.00000,-5.37402,-4.38606,-6.00691,0.39906,0.00000,0.00000,-6.55479,-5.46578,-7.19709,0.38184,0.00000,0.00000,58.00000,0.83915,11.74910,6.39031,0.46308,0.65909,-4.39765,-10.00564,-15.94920,-18.39840,-35.74371,-23.94774,-36.19049,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_30_31_051_00,wrf-s4m9_arw_cqgmax_20140604-0000_30_31_051,2014-06-05 06:00:00,30.00000,6.00000,1.00000,-87.76999,36.61503,11.22124,41.38786,0.00000,10.76854,0.00000,0.00000,54.82716,64.43277,46.75044,3.26226,0.00000,0.00000,12.59935,25.82483,2.93338,6.30147,0.00000,0.00000,19.41832,23.10213,15.79087,1.59427,0.00000,0.00000,-3.87427,-1.56288,-6.20878,0.91238,0.00000,0.00000,160.58530,1033.38599,0.00000,229.13271,0.00000,0.00000,-296.95127,-37.57449,-865.02344,187.51317,0.00000,0.00000,419.25315,692.99005,218.33591,80.00940,0.00000,0.00000,12.70031,138.76823,-101.10587,57.57993,0.00000,0.00000,0.00348,0.00671,0.00121,0.00108,0.00000,0.00000,9.33450,11.13202,7.55973,0.78950,0.00000,0.00000,-7.09621,-2.75976,-9.22844,1.38983,0.00000,0.00000,70.10743,73.21895,66.16380,1.65767,0.00000,0.00000,72.34668,75.45714,68.78530,1.58609,0.00000,0.00000,12.14983,15.52812,7.31843,2.28610,0.00000,0.00000,3.67681,5.99435,1.96932,0.99892,0.00000,0.00000,-4.42608,-3.24743,-5.28931,0.43599,0.00000,0.00000,-6.06974,-4.29746,-7.45665,0.66338,0.00000,0.00000,105.00000,0.98590,31.20312,5.22097,0.07323,0.57692,-3.45662,-7.02052,-15.17377,-15.83581,-31.36110,-19.46838,-32.94794,30.87695,2.24963,6.08164,4.27570
wrf-s4m9_arw_cqgmax_20140604-0000_30_31_051_01,wrf-s4m9_arw_cqgmax_20140604-0000_30_31_051,2014-06-05 07:00:00,31.00000,7.00000,2.00000,-87.91222,36.47213,4.83974,49.20206,0.00000,9.66354,-6.38150,7.81420,50.82882,66.31887,42.69772,5.26188,-3.99834,1.88610,8.70925,29.19421,0.82321,7.55928,-3.89011,3.36938,17.12427,23.23869,13.06432,2.37814,-2.29405,0.13656,-3.52836,-1.63848,-6.27391,0.97641,0.34591,-0.07560,221.26187,1251.68811,0.00000,307.22034,60.67657,218.30212,-387.64582,-37.31823,-729.12286,182.68768,-90.69455,0.25626,370.09760,805.25018,201.28464,105.28215,-49.15556,112.26013,31.56797,359.28702,-355.93851,171.03520,18.86767,220.51878,0.00424,0.00662,0.00206,0.00084,0.00076,-0.00009,9.57061,11.69173,7.40566,0.83716,0.23611,0.55971,-7.84261,-4.48997,-9.86127,1.10359,-0.74640,-1.73021,68.83645,70.81475,64.62341,1.00921,-1.27098,-2.40420,70.44289,72.30598,68.99756,0.69921,-1.90379,-3.15115,11.68414,15.79186,7.54317,2.28947,-0.46569,0.26374,3.48764,5.26276,1.96020,0.72849,-0.18916,-0.73158,-3.97953,-3.29396,-4.75643,0.31432,0.44655,-0.04653,-6.43406,-5.00473,-7.53305,0.53835,-0.36432,-0.70726,124.00000,0.96471,25.59557,6.73931,-0.02600,0.64583,-3.82624,-7.90818,-14.58837,-15.45713,-30.49536,-19.53355,0.00000,20.60742,1.71434,6.51035,3.22936
